,Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA,NHA,LE_MOE,LE_Ledock,LE_VINA,logP,LELP_MOE,LELP_Ledock,LELP_VINA
170,CHEMBL25995,1080.0,nM,Oc1ccc(Cc2c(-c3ccc(-c4ccc(O)cc4)cc3)c3c(s2)cccc3)cc1,-5.3612819,5.96657624451305,1,-5.67,-7.6,30,0.17870939666666666,0.189,0.2533333333333333,7.2373000000000065,40.497590697478564,38.29259259259263,28.56828947368424
171,CHEMBL3350943,590.0,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ncccc34)cc2)cc1)Cc1ccccc1,-7.2768345,6.229147988357855,1,-6.55,-8.7,40,0.1819208625,0.16375,0.21749999999999997,7.827300000000006,43.02585141932254,47.80030534351149,35.98758620689659
172,CHEMBL3350941,970.0,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)scc3)cc2)cc1)Cc1ccccc1,-6.515902,6.013228265733755,1,-5.64,-7.4,36,0.18099727777777777,0.15666666666666665,0.20555555555555557,7.7476000000000065,42.80506367345615,49.45276595744686,37.691027027027054
173,CHEMBL284471,25.0,nM,O=C(O)COc1c(-c2ccc(OC)cc2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)cc1-c1ccc(OC)cc1,-6.673739,7.6020599913279625,1,-5.54,-7.6,49,0.13619875510204082,0.11306122448979591,0.15510204081632653,10.64069999999999,78.12626475203773,94.11449458483746,68.60451315789467
174,CHEMBL284763,82.0,nM,O=C(O)CNc1c(OCCc2ccccc2)ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)c1,-7.2482791,7.086186147616283,1,-6.46,-8.2,42,0.1725780738095238,0.1538095238095238,0.1952380952380952,8.475600000000005,49.111685006721146,55.104520123839045,43.4116097560976
175,CHEMBL24331,28.0,nM,S(=O)(=O)(Oc1c(C2CCCC2)cc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)cc1)c1cc(O)c(C(=O)O)cc1,-7.7578654,7.552841968657781,1,-6.25,-8.7,47,0.16506096595744682,0.13297872340425532,0.1851063829787234,9.186700000000002,55.65640517557833,69.08398400000002,49.62929885057473
176,CHEMBL1086499,170.0,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(CCCC)sc4c3cccc4)cc2)cc1)Cc1ccccc1,-6.7822933,6.769551078621726,1,-5.17,-6.3,37,0.18330522432432433,0.13972972972972972,0.17027027027027025,8.652600000000003,47.20323728848472,61.92382978723407,50.81685714285717
177,CHEMBL284765,52.0,nM,O=C(O)COc1c(-c2ccc(OCC)cc2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)cc1,-6.9085379,7.2839966563652006,1,-5.82,-7.3,42,0.16448899761904762,0.13857142857142857,0.1738095238095238,9.355199999999998,56.87432068658116,67.51175257731957,53.82443835616438
178,CHEMBL25395,100.0,nM,O=C(O)COc1c(-c2cc(OC)c(OC)c(OC)c2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)cc1,-7.3665543,7.0,1,-5.37,-7.5,45,0.16370120666666665,0.11933333333333333,0.16666666666666666,8.982300000000002,54.870090348753706,75.27067039106147,53.89380000000001
179,CHEMBL282708,320.0,nM,Ic1c(OC(C(=O)O)Cc2ccccc2)ccc2c1ccc(Cc1c(CCCC)oc3c1cccc3)c2,-6.2889943,6.494850021680094,1,-5.57,-8.3,37,0.1699728189189189,0.15054054054054056,0.22432432432432434,8.198700000000006,48.23535934831428,54.461741472172385,36.54842168674701
180,CHEMBL276983,75.0,nM,S(=O)(=O)(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)cc1)c1ccc(C(=O)O)cc1,-7.4826841,7.1249387366083,1,-6.04,-8.6,41,0.18250449024390245,0.1473170731707317,0.2097560975609756,7.823500000000007,42.86743843696412,53.10653973509939,37.29808139534887
