Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA
CHEMBL4530344,2800,nM,[P+](=O)([O-])([CH]c1cc2c(O)c(c1)Cc1c(O)c(cc([CH][P+](=O)([O-])c3ccccc3)c1)Cc1c(O)c(cc([CH][P+](=O)([O-])c3ccccc3)c1)Cc1c(O)c(cc([CH][P+](=O)([O-])c3ccccc3)c1)C2)c1ccccc1,-6.4843569,5.552841969,1,-6.81,-4.2
CHEMBL4434766,5800,nM,O=C(O)CCCCOc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-7.973969,5.236572006,1,-5.91,-7.6
CHEMBL4522606,3900,nM,O=C(OCC)CCCCOc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-6.8051577,5.408935393,1,-5.59,-6.7
CHEMBL4458983,32800,nM,O=C(O)CCCOc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-7.4105105,4.484126156,1,-6.15,-7.7
CHEMBL4473643,25600,nM,O=C(OCC)CCCOc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-7.2719321,4.591760035,1,-5.78,-7.1
CHEMBL4549092,12600,nM,O=C(O)COc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-7.3759851,4.899629455,1,-5.84,-7.8
CHEMBL4519783,9400,nM,O=C(OCC)COc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1,-6.8870535,5.026872146,1,-5.79,-7
CHEMBL4461246,6600,nM,Brc1ccc(C(=O)Oc2ccc(C(=O)C=Cc3c(OC)cc(O)c(CC=C)c3)cc2)cc1,-6.3907518,5.180456064,1,-5.48,-7.1
CHEMBL4588801,4600,nM,O=C(Oc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1)c1ccccc1,-6.4785461,5.337242168,1,-5.56,-7.8
CHEMBL4454054,5000,nM,O=C(Oc1ccc(C(=O)C=Cc2c(OC)cc(O)c(CC=C)c2)cc1)c1ccc(C(C)(C)C)cc1,-6.7143655,5.301029996,1,-5.15,-7
CHEMBL4569866,5900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(N(CC=C)CC=C)cc1,-6.4285159,5.229147988,1,-5.31,-6.6
CHEMBL4474228,4700,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(N(CC=C)CC=C)ccc1,-6.5828671,5.327902142,1,-5.25,-6.7
CHEMBL4439601,11800,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(N(C)C)cc2OCOc2c1,-7.0964899,4.928117993,1,-5.43,-7.6
CHEMBL4472239,6900,nM,O=C(C=Cc1c(OC(C)C)cc(O)c(CC=C)c1)c1cc(N(C)C)ccc1,-6.5600739,5.161150909,1,-5.38,-7.1
CHEMBL4463489,5000,nM,O=C(C=Cc1c(OCc2ccccc2)cc(O)c(CC=C)c1)c1cc(N(C)C)ccc1,-6.5407209,5.301029996,1,-5.75,-8
CHEMBL4454728,16300,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(N(C)C)cccc1,-6.4298697,4.787812396,1,-4.78,-7.3
CHEMBL4533045,570,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(N(C)C)ccc1,-6.0307274,6.244125144,1,-5.23,-7.2
CHEMBL4471595,6900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(N(C)C)cc1,-6.3196783,5.161150909,1,-4.89,-7
CHEMBL4483521,6300,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(-n2nccc2)cc1,-6.4417377,5.200659451,1,-5.7,-7.1
CHEMBL4555237,12300,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(N2CCOCC2)cc1,-6.32198,4.910094889,1,-5.55,-7.4
CHEMBL4467981,7200,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(N2CCCCC2)ccc1,-6.3842659,5.142667504,1,-5.99,-7.4
CHEMBL4551161,9500,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(N2CCCCC2)cccc1,-6.3614707,5.022276395,1,-5.42,-7.4
CHEMBL4448672,6900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(N2CCCCC2)cc1,-6.2953796,5.161150909,1,-5.25,-7.4
CHEMBL4440819,8200,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(CC=C(C)C)c(OC)cc1,-6.5678964,5.086186148,1,-5.82,-7.6
CHEMBL4535654,5400,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(C(C(=C)C)C)c(OC)cc1,-6.5098376,5.26760624,1,-5.13,-6.9
CHEMBL4454880,10900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(CC=C)c(OC)cc1,-6.5812273,4.962573502,1,-5.36,-7.3
CHEMBL4438100,3900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(OC)cc(OCC=C)cc1,-6.9565768,5.408935393,1,-5.18,-6.4
CHEMBL4437498,3000,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(O)cc(OCC=C(C)C)cc1,-7.0943336,5.522878745,1,-5.21,-7.2
CHEMBL4527750,5900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(OCC=C(C)C)cc1,-6.4741631,5.229147988,1,-5.29,-7.3
CHEMBL4456342,6500,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(O)cc(OCC=C)cc1,-6.9479122,5.187086643,1,-5.17,-6.8
CHEMBL4551737,5400,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(OCC=C)cc1,-6.4020085,5.26760624,1,-5.22,-7
CHEMBL4522937,5300,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(OCC)cc1,-6.490828,5.27572413,1,-5,-6.8
CHEMBL4585267,24800,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1c(O)cc(OC)cc1,-6.699626,4.605548319,1,-5.14,-7.5
CHEMBL4463474,14600,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1cc(OC)ccc1,-6.1837063,4.835647144,1,-4.98,-7.2
CHEMBL4586715,7400,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(OC)cc1,-5.6274829,5.13076828,1,-4.78,-7
CHEMBL4551656,9400,nM,O=C(C=Cc1c(OC)cc(OC2OCCCC2)c(CC=C)c1)c1ccc(O)cc1,-6.1019535,5.026872146,1,-6.03,-7.9
CHEMBL4457902,12900,nM,O=C(C=Cc1c(OC)cc(O)c(CC=C)c1)c1ccc(O)cc1,-6.0804,4.88941029,1,-4.89,-7.3
CHEMBL4483388,24000,nM,[P+]([OH0])(=O)(OC(C(O)CCCO)CCCCCCCCCCCCCC)[O-],-7.754488,4.619788758,1,-7.65,-5.7
CHEMBL4589821,28000,nM,O=C(O)CNC(=O)CCCCCCC(O)CCCO,-8.1492748,4.552841969,1,-5.73,-6.2
CHEMBL4569363,11000,nM,[P+]([OH0])(=O)(OC(C(O)CCC(O)C(O)CCC(O)CCCCCCC(=O)NCC(=O)O)CCCCCCCCCCCCCC)[O-],-8.2585068,4.958607315,1,-8.95,-5.8
CHEMBL4461401,18550,nM,S=C1N=C(C(C)C)C(C(=O)OC)C(C=Cc2ccccc2)N1,-5.9964356,4.731656086,1,-5.24,-7
CHEMBL4546363,3330,nM,S=C1N=C(C(C)C)C(C(=O)OC)C(C=Cc2ccc(F)cc2)N1,-5.556922,5.477555766,1,-4.59,-6.8
CHEMBL4435604,7120,nM,Clc1ccc(C=CC2C(C(=O)OC)C(C(C)C)=NC(=S)N2)cc1,-6.259274,5.147520006,1,-5.36,-6.4
CHEMBL4586385,6280,nM,Brc1ccc(C=CC2C(C(=O)OC)C(C(C)C)=NC(=S)N2)cc1,-5.8387322,5.202040356,1,-5.24,-6.3
CHEMBL4441882,5490,nM,S=C1N=C(C(C)C)C(C(=O)OC)C(C=Cc2ccc(C(F)(F)F)cc2)N1,-6.1883221,5.260427656,1,-5.63,-7.3
CHEMBL4440384,6650,nM,Clc1ccc(C=CC2C(C(=O)OC)C(C(C)(C)C)=NC(=S)N2)cc1,-6.1547031,5.177178355,1,-4.87,-6
CHEMBL4460100,10990,nM,Brc1ccc(C=CC2C(C(=O)OC)C(C(C)(C)C)=NC(=S)N2)cc1,-5.998086,4.959002308,1,-5.15,-5.9
CHEMBL4518632,6310,nM,S=C1N=C(C(C)(C)C)C(C(=O)OC)C(C=Cc2ccc(C(F)(F)F)cc2)N1,-5.7578878,5.199970641,1,-5.39,-6.9
CHEMBL4472074,11380,nM,S=C1N=C(C(C)(C)C)C(C(=O)OC)C(C=Cc2ccc([N+](=O)[O-])cc2)N1,-5.8399835,4.943857738,1,-6.51,-7.2
CHEMBL4435020,16300,nM,S=C1N=C(C(C)(C)C)C(C(=O)OC)C(C=Cc2ccc(C)cc2)N1,-5.9931784,4.787812396,1,-4.64,-6.4
CHEMBL4583694,5030,nM,S=C1N=C(C(C)(C)C)C(C(=O)OC)C(C=Cc2ccc(OC)cc2)N1,-5.7715807,5.298432015,1,-4.6,-6
CHEMBL4515470,4790,nM,Clc1ccc(C=CC2C(C(=O)OCC)C(C(C)C)=NC(=S)N2)cc1,-6.7062759,5.319664487,1,-5.12,-6.1
CHEMBL4583081,11300,nM,Brc1ccc(C=CC2C(C(=O)OCC)C(C(C)C)=NC(=S)N2)cc1,-6.6490979,4.946921557,1,-5.59,-5.8
CHEMBL4466531,10350,nM,S=C1N=C(C(C)C)C(C(=O)OCC)C(C=Cc2ccc(C(F)(F)F)cc2)N1,-5.8662062,4.98505965,1,-5.41,-7.1
CHEMBL4467787,7490,nM,S=C1N=C(C(C)C)C(C(=O)OCC)C(C=Cc2ccc(C)cc2)N1,-6.3975973,5.125518182,1,-5.05,-6.7
CHEMBL4589547,2380,nM,S=C1N=C(C(C)C)C(C(=O)OCC)C(C=Cc2ccc(OC)cc2)N1,-6.5154791,5.623423043,1,-4.88,-5.8
CHEMBL4542052,5,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(CC(Cc2ccc(-c3c([P+]([OH0])(=O)[O-])c4nc(C(OC)CC(C)C)ccc4cc3)cc2)(n2nnc3c2cccc3)c2ccccc2)cc1,-7.4161782,8.301029996,1,-8.05,-6.4
CHEMBL4471590,630,nM,Brc1c(Br)c(Cc2c(Br)c(O)c(O)cc2COC(C)C)cc(O)c1O,-6.0627379,6.200659451,1,-5.99,-6.9
CHEMBL4541029,6270,nM,O=C(OCC(CCCC(C)C1c2c(c(O)cc(C(=O)O)c2)C(C)CC1)C)C=Cc1ccccc1,-6.1774669,5.202732459,1,-5.55,-7.7
CHEMBL4535279,1260000,nM,O=C(O)c1c(O)c(O)c2C(C)CCC(C(CCCC(CO)C)C)c2c1,-5.789794,2.899629455,0,-5.81,-7.4
CHEMBL4528277,7670,nM,O=C(OCC(CCCC(C)C1c2c(c(O)c(O)c(C(=O)O)c2)C(C)CC1)C)CCC,-6.8880715,5.115204636,1,-5.79,-7.6
CHEMBL4567748,3440,nM,O=C(OCC(CCCC(C)C1c2c(c(O)c(O)c(C(=O)O)c2)C(C)CC1)C)CC(C)C,-6.9468937,5.463441557,1,-5.45,-6.9
CHEMBL4554678,1500,nM,S(=O)(=O)(O)CC=Cc1c(O)c(CC2(C)C(C)C3C(C)(C(C)=CCC3)CC2)c(O)c(O)c1,-6.8934398,5.823908741,1,-7.42,-8.7
CHEMBL4566713,5900,nM,O=C(C=C(C)C)CC(C)C1C2C(C)(C3C2C(=C)CC3)CC1,-4.803484,5.229147988,1,-3.91,-7
CHEMBL1835376,7800,nM,C(=CCCC(=C)C1CC2C(=C)CCCC2(C)CC1)(C)C,-5.2286277,5.107905397,1,-3.94,-7.8
CHEMBL4561426,5500,nM,O(C1C(O)C(O)C(O)C(CO)O1)C1C(O)CC(O)c2c1cccc2,-5.6370487,5.259637311,1,-5.87,-6
CHEMBL4524583,3500,nM,O=C1C2C(=O)CC3c4c(Oc5c3cccc5)c3c(c(C(OC)C1)c24)ccc(O)c3,-4.9623766,5.455931956,1,-4.42,-8
CHEMBL4636723,32200,nM,O(c1c(O)cc(O)cc1C=Cc1cc2C(c3c(OC4C(O)C(O)C(O)C(CO)O4)c(O)cc(O)c3)C(c3ccc(O)cc3)Oc2cc1)C1C(O)C(O)C(O)C(CO)O1,-7.1924944,4.492144128,1,-7.25,-6.9
CHEMBL4649760,2100,nM,Oc1c(O)cc(O)cc1C=Cc1cc2C(c3c(O)c(O)cc(O)c3)C(c3ccc(O)cc3)Oc2cc1,-5.7610278,5.677780705,1,-5.91,-6.9
CHEMBL4647374,37600,nM,O=C(OC1C(O)C(Oc2c(O)cc(O)cc2C=Cc2ccc(O)cc2)OC(CO)C1O)C,-5.9722075,4.424812155,1,-6.55,-7.8
CHEMBL4639409,27400,nM,O=C(OC1C(O)C(Oc2c(O)cc(O)cc2C=Cc2ccc(O)cc2)OC(CO)C1O)C=Cc1cc(OC)c(O)cc1,-7.0896587,4.562249437,1,-6.66,-8.2
CHEMBL4647539,12100,nM,Oc1c(O)cc(O)cc1C=Cc1ccc(O)cc1,-5.0914712,4.91721463,1,-5.14,-6.8
CHEMBL4635708,8100,nM,O=C1C2(C(c3ccc(O)cc3)Oc3c2c(O)cc(O)c3)c2c3OC(c4ccc(O)cc4)C(O)Cc3c(O)cc2O1,-5.8189101,5.091514981,1,-4.63,-6.7
CHEMBL4639637,5900,nM,O=C1C(O)(c2c3OC(C)(C)C=Cc3c(O)cc2)COc2c1c(O)c(CC=C(C)C)c(O)c2,-5.9939346,5.229147988,1,-5.58,-7.7
CHEMBL4636630,6700,nM,O(C)c1c(CC=C(C)C)c(OC)cc2OCC(c3c(O)c(CC(O)C(=C)C)c(O)cc3)Cc12,-6.0543647,5.173925197,1,-5.57,-7.4
CHEMBL4639007,5300,nM,O(C)c1c(CC=C(C)C)c(O)cc2oc(-c3c(OC)cc(O)cc3)cc12,-6.1004362,5.27572413,1,-5.31,-7.2
CHEMBL1929043,5900,nM,O(C)c1c(CC=C(C)C)c(O)cc2OCC(c3c(O)c(CC=C(C)C)c(O)cc3)Cc12,-6.5199528,5.229147988,1,-6.09,-7.8
CHEMBL4638927,4800,nM,O(C)c1c(CC=C(C)C)c(O)cc2OCC3c4c(OC3c12)cc1OC(C)(C)C=Cc1c4,-6.1204739,5.318758763,1,-5.11,-7.4
CHEMBL4634824,7200,nM,O(C)c1c(CC=C(C)C)c(OC)cc2OCC(c3c4OC(C)(C)C=Cc4c(O)cc3)Cc12,-5.540257,5.142667504,1,-5.2,-7.1
CHEMBL4647021,4400,nM,O(C)c1c(CC=C(C)C)c(O)cc2OCC3c4c(OC3c12)cc(O)c(CC=C(C)C)c4,-5.5976453,5.356547324,1,-5.16,-7
CHEMBL4638191,4300,nM,O(C)c1c(CC=C(C)C)c(O)c2C(=O)C(c3c(O)c(CC=C(C)C)c(O)cc3)COc2c1,-5.9569211,5.366531544,1,-5.49,-7.6
CHEMBL3808735,3300,nM,O(C)c1c(CC=C(C)C)c(OC)cc2oc(-c3c(O)cc(O)cc3)cc12,-6.1671882,5.48148606,1,-5.47,-7
CHEMBL3810179,4500,nM,O(C)C1=C(c2ccc(O)cc2)Oc2c(c(O)c(CC=C(C)C)c(O)c2)C1=O,-5.1904035,5.346787486,1,-5.44,-7.1
CHEMBL3809337,5300,nM,O(C)c1c(CC=C(C)C)c(O)c2C(=O)C(c3c(O)cc(O)cc3)=COc2c1,-5.5638976,5.27572413,1,-5.47,-7.6
CHEMBL4638414,8300,nM,O(C)c1c(CC=C(C)C)c(O)cc2OCc3c4c(oc3-c12)cc(O)cc4,-5.099103,5.080921908,1,-5.5,-7.8
CHEMBL4647463,13900,nM,O=C1c2c(O)cc(C)c(O)c2Oc2c(CC=C(C)C)ccc(O)c12,-5.015017,4.8569852,1,-5.08,-8.4
CHEMBL4646089,10900,nM,O(C)c1c2c(O)cc(c(O)c2c(O)cc1)-c1c(O)c2C(O)CCC(OC)c2c(O)c1,-6.202383,4.962573502,1,-5.65,-8
CHEMBL4638865,15300,nM,O=C1N2C3C(C(C=C)(C)C)(c4c(N3)cccc4)CC2C(=O)N2C3C(C(C=C)(C)C)(c4c(N3)cccc4)CC12,-4.6850677,4.815308569,1,-3.67,-5.3
CHEMBL508749,14500,nM,Clc1c(Cl)cc2c([nH]c3C(C)(C)C4C5(NC(=O)C6(N(C5)CCC6)C4)Cc23)c1,-4.6786547,4.838631998,1,-4.53,-6.9
CHEMBL4633129,163000,nM,O=C(O)CC=CC(C=O)C=CCCCCCCC,-8.0650759,3.787812396,0,-5.54,-6.5
CHEMBL4635432,38000,nM,O=C(O)C=CC=C(C=CCCCCCCC)COC(=O)C,-8.1670361,4.420216403,1,-5.53,-7.2
CHEMBL4638022,144000,nM,O=C(O)CCCC(C=CCCCCCCC)=C,-7.5242639,3.841637508,0,-5.39,-6.4
CHEMBL4639237,73000,nM,O=C(O)C=CC=C(C=CCCCCCCC)C,-7.0882502,4.13667714,1,-4.77,-6.6
CHEMBL4637629,66000,nM,O=C(OCC(C=CCCCCCCC)=CC1C(=CCC(=O)O)C(=COC(=O)C)CC(CCCCCCC)C1C(=O)O)O,-6.9007039,4.180456064,1,-5.76,-5.6
CHEMBL4644049,24000,nM,O=C(O)CC=CC(COC(=O)C)C=1C(=CCC(=O)O)C(C=O)CC(CCCCCCC)C=1CCCCCCC,-8.0814743,4.619788758,1,-6.17,-6
CHEMBL4634430,30000,nM,O=C(O)CC=CC(C=O)C1C(=CCC(=O)O)C(COC(=O)C)=CC(CCCCCCC)C1CCCCCCC,-9.2990894,4.522878745,1,-6.82,-6.3
CHEMBL4640861,12000,nM,O=C(O)CC=CC(COC(=O)C)C=1C(=CCC(=O)O)C(=COC(=O)C)CC(CCCCCCC)C=1CCCCCCC,-8.4176207,4.920818754,1,-5.97,-6.2
CHEMBL1173381,1600,nM,O=C(O)CCCCCCCCCCCCCCCCCCC,-8.0996332,5.795880017,1,-5.67,-5.9
CHEMBL46403,2300,nM,O=C(O)CCCCCCCCCCCCCCCCC,-7.4451542,5.638272164,1,-4.85,-6.1
CHEMBL82293,8800,nM,O=C(O)CCCCCCCCCCCCCCC,-7.4776106,5.055517328,1,-4.8,-6.2
CHEMBL4640620,1400,nM,O=C(O)CCCCCCCCCC=CCCCCCCCC,-7.6193371,5.853871964,1,-5.22,-6.4
CHEMBL8659,6200,nM,O=C(O)CCCCCCCC=CCCCCCCCC,-8.2784967,5.207608311,1,-5.08,-6.3
CHEMBL453509,6400,nM,O=C(O)CCCCCCCC=CCCCCCC,-7.8969359,5.193820026,1,-4.96,-6.3
CHEMBL4465327,3380,nM,Clc1c(C)c(c(OC)cc1O)-c1c2c(O)c3C(=O)c4c(O)cc(O)cc4C(C)(C)c3cc2cc(O)c1,-6.2486639,5.4710833,1,-5.59,-7.8
CHEMBL4471983,7690,nM,Clc1c(O)c2C(=O)c3c(O)c4c(-c5c(OC)cc(O)cc5C)cc(O)cc4cc3C(C)(C)c2cc1O,-5.6521626,5.11407366,1,-5.5,-7.1
CHEMBL4514758,2680,nM,Clc1c(C)c(c(OC)cc1O)-c1c2c(O)c3C(=O)c4c(O)cc(O)cc4C(C)(C)c3cc2c(Cl)c(O)c1,-6.0975041,5.571865206,1,-5.63,-7.6
CHEMBL4473832,2620,nM,Brc1c(O)cc(-c2c(C)c(Cl)c(O)cc2OC)c2c(O)c3C(=O)c4c(O)cc(O)cc4C(C)(C)c3cc12,-6.1534266,5.581698709,1,-5.76,-7.9
CHEMBL4458937,2700,nM,Clc1c(C)c(c(OC)cc1O)-c1c2c(O)c3C(=O)c4c(O)c(Cl)c(O)cc4C(C)(C)c3cc2cc(O)c1,-6.2974505,5.568636236,1,-5.77,-6.9
CHEMBL4475087,2110,nM,Clc1c(O)c(Cl)c2C(C)(C)c3c(c(O)c4c(-c5c(C)c(Cl)c(O)cc5OC)cc(O)cc4c3)C(=O)c2c1O,-5.2222667,5.675717545,1,-5.88,-6.8
CHEMBL4461708,8270,nM,Clc1c(C)c(c(OC)cc1O)-c1c2c(O)c3C(=O)c4c(O)c(Cl)c(O)cc4C(C)(C)c3cc2c(Cl)c(O)c1,-6.2178354,5.08249449,1,-5.93,-7
CHEMBL4453336,2810,nM,Clc1c(O)c(Cl)c2C(C)(C)c3c(c(O)c4c(-c5c(C)c(Cl)c(O)cc5OC)cc(O)c(Cl)c4c3)C(=O)c2c1O,-5.7046461,5.55129368,1,-5.66,-7
CHEMBL4528755,340,nM,Clc1c(OC)c(c(C)c(Cl)c1O)-c1c2c(O)c3C(=O)c4c(O)c(Cl)c(O)c(Cl)c4C(C)(C)c3cc2c(Cl)c(O)c1,-5.6912966,6.468521083,1,-5.25,-7.1
CHEMBL4532631,9850,nM,O(C)c1c(c(C)cc(O)c1)-c1c2c(O)c3C(=O)c4c(O)cc(O)cc4C(C)(C)c3cc2cc(O)c1,-5.2786989,5.00656377,1,-5.29,-7.6
CHEMBL4635749,3480,nM,O=C(Nc1ccccc1)c1oc(-c2ccc(C(=O)Nc3ccccc3)cc2)cc1,-5.7170429,5.458420756,1,-6.09,-8.3
CHEMBL4638626,10450,nM,Fc1ccc(NC(=O)c2oc(-c3ccc(C(=O)Nc4ccc(F)cc4)cc3)cc2)cc1,-6.0312481,4.98088371,1,-5.83,-7.7
CHEMBL4646926,15670,nM,Clc1ccc(NC(=O)c2oc(-c3ccc(C(=O)Nc4ccc(Cl)cc4)cc3)cc2)cc1,-6.1816964,4.804931004,1,-5.83,-6.4
CHEMBL4646731,3520,nM,O=C(Nc1ccccc1)c1sc(-c2ccc(C(=O)Nc3ccccc3)cc2)cc1,-5.7244453,5.453457337,1,-5.85,-7.5
CHEMBL4648494,4880,nM,O=C(NC1CCCCC1)c1sc(-c2ccc(C(=O)NC3CCCCC3)cc2)cc1,-5.8667021,5.311580178,1,-5.4,-7
CHEMBL4634606,23360,nM,O=C(Nc1ccccc1)c1[nH]c(-c2ccc(C(=O)Nc3ccccc3)cc2)cc1,-6.341507,4.631527162,1,-6.92,-8.6
CHEMBL4641929,28320,nM,Fc1ccc(NC(=O)c2[nH]c(-c3ccc(C(=O)Nc4ccc(F)cc4)cc3)cc2)cc1,-6.1103935,4.547906751,1,-6.33,-7.6
CHEMBL4635833,7940,nM,O=C(Nc1ccccc1)c1sc(-c2ccc(C(=O)Nc3ccccc3)cc2)nc1,-5.8802557,5.100179498,1,-5.79,-7.5
CHEMBL4636119,70,nM,S(=O)(=O)(OCC)C=Cc1ccc(COc2c(C(=O)Nc3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)ccc(COc3cc(O)c(C(=O)O)cc3)c2)cc1,-7.9578629,7.15490196,1,-7.23,-7.5
CHEMBL4637354,3330,nM,S(=O)(=O)(N=C1N=CC=CN1)c1ccc(NC(=O)C=2C(=N)Oc3c(cccc3)C=2)cc1,-6.2818494,5.477555766,1,-7.68,-8.4
CHEMBL4641922,880,nM,S(=O)(=O)(N=C1N=CC=CN1)c1ccc(N2C(=O)C(C#N)=C(C)C=C2C)cc1,-6.0044332,6.055517328,1,-6.53,-7.4
CHEMBL4648808,44000,nM,O=C(OC(C)(C)C)NC(C(=O)O)Cc1ccc(OCc2ccc(-c3c(C#N)cccc3)cc2)cc1,-7.0872016,4.356547324,1,-6.03,-7.2
CHEMBL4634743,43600,nM,O=C(OC(C)(C)C)NC(C(=O)O)Cc1ccc(OCc2[nH]c3c(n2)cccc3)cc1,-6.6116977,4.360513511,1,-5.35,-6.6
CHEMBL4642505,1880,nM,Clc1cc2nc(SCC(=O)Nc3cc(-c4n[nH]nn4)ccc3)sc2cc1,-7.7455068,5.725842151,1,-7.66,-8.6
CHEMBL4636382,2900,nM,S=C1C(c2ccccc2)C(=O)C(Cc2ccc(-c3ccccc3)cc2)=N1,-5.8952689,5.537602002,1,-5.03,-8.1
CHEMBL4639896,8730,nM,S(=O)(=O)(Oc1c(OC)cc(CC2=C(O)NC(=O)S2)cc1)c1ccccc1,-6.5916529,5.058985756,1,-7.75,-7.5
CHEMBL4635202,7310,nM,S(=O)(=O)(Oc1c(OC)cc(CC2=C(O)NC(=O)S2)cc1)C,-5.7472434,5.136082623,1,-6.71,-7.3
CHEMBL4778434,14000,nM,O=C(C(=CC=CC=CC(=CC(CC(CC)C)C)C)C)C=1C(=O)N(O)C=C(c2ccc(O)cc2)C=1O,-5.8374991,4.853871964,1,-4.77,-7.3
CHEMBL4784105,6560,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccc(C)cc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-6.9635634,5.183096161,1,-7.93,-9
CHEMBL4780471,6800,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccc(OC)cc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-6.920846,5.167491087,1,-7.76,-8
CHEMBL4750975,10600,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccc(C(F)(F)F)cc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-6.768014,4.974694135,1,-7.9,-9
CHEMBL4746515,8930,nM,Clc1ccc(N2C(=O)C(N=Nc3ccc(S(=O)(=O)O)cc3)=C(c3ccc([N+](=O)[O-])cc3)N2)cc1,-7.1256065,5.049148541,1,-7.9,-8.2
CHEMBL4762771,3170,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccc([N+](=O)[O-])cc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-7.1965022,5.498940738,1,-8.29,-8.7
CHEMBL1765357,19000,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccccc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-6.5906916,4.721246399,1,-7.68,-8
CHEMBL4757579,2100,nM,S(=O)(=O)(O)c1ccc(N=NC=2C(=O)N(c3ccc(C(=O)OCC)cc3)NC=2c2ccc([N+](=O)[O-])cc2)cc1,-7.2980804,5.677780705,1,-8.27,-8.4
CHEMBL4750435,410,nM,O=C(O)c1ccc(-c2cnc3n(-c4ccc(OC)cc4)cc(-c4cc5OC(=O)C=Cc5cc4)c3c2)cc1,-7.0458279,6.387216143,1,-7.26,-9.9
CHEMBL4763463,1070,nM,O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1NCCC1)CCC(=O)O)C(CC)C)Cc1c2c([nH]c1)cccc2)C(CC)C)C)CCC(=O)N)CCC(=O)O)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C(CC)C)CC(=O)O)CCC(=O)O)Cc1ccccc1)CC(=O)N)C)Cc1ccc(O)cc1)Cc1ccc(O)cc1,-11.694577,5.970616222,1,7.66,3
